무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도
H2361,대구광역시,남구,특별시도,,대봉로,2,대구광역시 남구 대봉로 115-1,대구광역시 남구 이천동 361-4,35.8490424,128.6036329,대구중학교 건너(대봉네거리→희망로),2,30,,,99.0,2021.0
H2362,대구광역시,남구,특별시도,,효성로,2,대구광역시 남구 효성로 13,대구광역시 남구 봉덕동 산 89-3,35.83372623,128.5989289,효명초교 건너(봉덕초교→효명네거리),2,30,,,2.0,2021.0
H2363,대구광역시,남구,특별시도,,효성로,1,대구광역시 남구 효성로 13,대구광역시 남구 봉덕동 산 89-2,35.83372623,128.5989289,효명초교앞(효명네거리→봉덕초교),2,30,,,2.0,2021.0
H2364,대구광역시,남구,특별시도,,중앙대로,1,대구광역시 남구 중앙대로 122,대구광역시 남구 봉덕동 1301-11,35.84416289,128.5908146,우리절한국불교대학앞(캠프워커→영대병원네거리),2,40,,,99.0,2021.0
H2365,대구광역시,남구,특별시도,,중앙대로,2,대구광역시 남구 중앙대로 115,대구광역시 남구 대명동 46-3,35.84362,128.5902395,우리절한국불교대학 건너(영대병원네거리→캠프워커),2,40,,,99.0,2021.0
H2366,대구광역시,남구,특별시도,,양지로,1,대구광역시 남구 양지로 48,대구광역시 남구 대명동 3000-16,35.85084825,128.5763959,성당시장네거리 동측교차로(성당시장네거리→삼각지네거리),2,40,,,99.0,2021.0
H2367,대구광역시,남구,특별시도,,중앙대로,1,대구광역시 남구 중앙대로 220,대구광역시 남구 대명동 2007-2,35.85293946,128.5909484,대구교대삼거리(명덕역)(교대역→명덕역),2,50,,,99.0,2021.0
H2368,대구광역시,남구,특별시도,,명덕로,1,대구광역시 남구 명덕로 86-1,대구광역시 남구 대명동 2519-12,35.85749241,128.579845,대성에너지 건너(내당네거리→계명네거리),2,50,,,99.0,2021.0
H2369,대구광역시,남구,특별시도,,두류공원로,1,대구광역시 남구 두류공원로24,대구광역시 남구 대명동 1652-25,35.84077,128.574682,남대구요양센터(안지랑네거리→두류공원네거리),2,50,,,99.0,2021.0
H2370,대구광역시,북구,특별시도,,연암로,1,대구광역시 북구 연암로 168,대구광역시 북구 산격동 815-1,35.89947277,128.5963682,산격주공아파트(성북교교차로→연암네거리),2,50,,,99.0,2021.0
H2371,대구광역시,북구,특별시도,,연암로,1,대구광역시 북구 연암로 126,대구광역시 북구 산격동 835-1,35.8957443,128.5950628,성북종합시장 건너(성북교교차로→연암네거리),2,50,,,99.0,2021.0
H2372,대구광역시,북구,특별시도,,침산로,2,대구광역시 북구 침산로21길 24,대구광역시 북구 침산동 372-3,35.88684514,128.5876483,침산동아무지개아파트(이마트칠성점→대구일중학교),2,40,,,99.0,2021.0
H2373,대구광역시,북구,특별시도,,산격로,1,대구광역시 북구 산격로 48,대구광역시 북구 산격동 1410-41,35.89485515,128.6055429,산격초교교차로(경북대학교)(산격중학교→경북대학교),2,30,,,99.0,2021.0
H2374,대구광역시,북구,특별시도,,산격로,2,대구광역시 북구 산격로 50,대구광역시 북구 산격동 1408-19,35.89511578,128.605302,산격초교교차로(산격중학교)(경북대학교→산격중학교),2,30,,,99.0,2021.0
H2377,대구광역시,북구,특별시도,,검단로,2,대구광역시 북구 검단로 116,대구광역시 북구 검단동 838-124,35.90688074,128.6203391,청구유성아파트앞(성광중학교→검단네거리),2,40,,,99.0,2021.0
H2378,대구광역시,북구,특별시도,,검단로,1,대구광역시 북구 검단로 116,대구광역시 북구 검단동 936-32,35.90688074,128.6203391,청구유성아파트 건너(검단네거리→성광중학교),2,40,,,99.0,2021.0
H2379,대구광역시,북구,특별시도,,중앙대로,2,대구광역시 북구 중앙대로 543,대구광역시 북구 칠성동2가 378-21,35.88148155,128.5957656,칠성힐스테이트아파트삼거리(도청교→대구역),2,50,,,99.0,2021.0
H2380,대구광역시,수성구,특별시도,,동원로,2,대구광역시 수성구 동원로 123,대구광역시 수성구 만촌동 1356-7,35.86865033,128.6354933,이마트만촌점 건너(효신네거리→차량등록사업소),2,50,,,99.0,2021.0
H2381,대구광역시,수성구,특별시도,,동원로,1,대구광역시 수성구 동원로 110,대구광역시 수성구 만촌동 1429,35.869574,128.6386069,메트로팔레스아파트 302동(차량등록사업소→효신네거리),2,50,,,99.0,2021.0
H2382,대구광역시,수성구,특별시도,25,달구벌대로,1,대구광역시 수성구 달구벌대로 3310,대구광역시 수성구 신매동 10-31,35.83617188,128.717732,한라하우젠트아파트앞(경산)(사월역→정평역),2,60,,,99.0,2021.0
H2383,대구광역시,수성구,특별시도,,동대구로,1,대구광역시 수성구 동대구광역시로 20,대구광역시 수성구 지산동 1054-3,35.83191754,128.6239652,수성못역(황금)(지산역→황금역),2,60,,,99.0,2021.0
H2384,대구광역시,수성구,특별시도,,동대구로,2,대구광역시 수성구 동대구광역시로 15,대구광역시 수성구 두산동 207-5,35.83172027,128.6228983,수성못역(지산)(황금역→지산역),2,60,,,99.0,2021.0
H2385,대구광역시,수성구,특별시도,,범어천로,2,대구광역시 수성구 범어천로 124,대구광역시 수성구 범어동 783-3,35.85764059,128.622629,크로바아파트(범어천네거리→범어대성당),2,30,,,99.0,2021.0
H2386,대구광역시,수성구,특별시도,,범어천로,1,대구광역시 수성구 범어천로 90,대구광역시 수성구 범어동 782-2,35.85676822,128.6229808,동도초교(제2범어교교차로→범어천네거리),2,30,,,2.0,2021.0
H2387,대구광역시,수성구,특별시도,,들안로,2,대구광역시 수성구 들안로 163,대구광역시 수성구 중동 133-8,35.84440572,128.6163999,희망로네거리 남측(중동R)(희망로네거리→중동네거리),2,50,,,99.0,2021.0
H2388,대구광역시,수성구,특별시도,,들안로,1,대구광역시 수성구 들안로 166-1,대구광역시 수성구 황금동 814-5,35.84485322,128.6170477,희망로네거리 남측(희망로R)(중동네거리→희망로네거리),2,50,,,99.0,2021.0
H2389,대구광역시,수성구,특별시도,,들안로,2,대구광역시 수성구 들안로 57,대구광역시 수성구 상동 320-6,35.83487334,128.6163367,상동지구대교차로(들안길네거리→들안길삼거리),2,50,,,99.0,2021.0
H2390,대구광역시,수성구,특별시도,,들안로,1,대구광역시 수성구 들안로 82,대구광역시 수성구 두산동 35-2,35.83718287,128.6173013,바르미샤브샤브(들안길삼거리→들안길네거리),2,50,,,99.0,2021.0
H2391,대구광역시,수성구,특별시도,30,수성로,1,대구광역시 수성구 수성로 1,대구광역시 수성구 상동 623-2,35.82561215,128.6096819,수성못오거리(두산교)(파동→두산교),2,50,,,99.0,2021.0
H2392,대구광역시,달서구,특별시도,5,월배로,1,대구광역시 달서구 월배로 131,대구광역시 달서구 진천동 57-1,35.81642126,128.528311,월배초교교차로(월배시장교차로→월배역),2,50,,,2.0,2021.0
H2393,대구광역시,달서구,특별시도,,한실로,2,대구광역시 달서구 한실로 43,대구광역시 달서구 도원동 1428-3,35.80817454,128.5312233,노전초교(진천남R)(도원네거리→진천남네거리),2,50,,,2.0,2021.0
H2394,대구광역시,달서구,특별시도,,조암로,1,대구광역시 달서구 조암로 23,대구광역시 달서구 월성동 1850,35.82495727,128.5276196,조암초교교차로(월성R)(조암네거리→월성네거리),2,50,,,2.0,2021.0
H2395,대구광역시,달서구,특별시도,,조암로,2,대구광역시 달서구 조암로 28,대구광역시 달서구 월성동 1825,35.82531849,128.5266382,조암초교교차로(조암R)(월성네거리→조암네거리),2,50,,,2.0,2021.0
H2396,대구광역시,달서구,특별시도,,조암남로,1,대구광역시 달서구 조암남로 13,대구광역시 달서구 상인동 1595-2,35.82227863,128.5314878,월서초교교차로(신월초교→월성남네거리),2,30,,,2.0,2021.0
H2397,대구광역시,달서구,특별시도,,상화북로,1,대구광역시 달서구 상화북로 160,대구광역시 달서구 상인동 1475,35.81061389,128.5406298,한양은하아파트교차로(한양은하사거리→상인남네거리),2,40,,,99.0,2021.0
H2398,대구광역시,달서구,특별시도,,성당로,2,대구광역시 달서구 성당로 255,대구광역시 달서구 두류동 778-1,35.85504099,128.5737729,대구대학교 대명캠퍼스(내당네거리→성당시장네거리),2,50,,,99.0,2021.0
H2399,대구광역시,달서구,특별시도,,명덕로,1,대구광역시 달서구 명덕로23,대구광역시 달서구 두류동 1186-6,35.86061129,128.5742338,내당초교교차로(반고개R)(계명네거리→반고개네거리),2,50,,,2.0,2021.0
H2400,대구광역시,달서구,특별시도,,명덕로,2,대구광역시 달서구 명덕로30,대구광역시 달서구 두류동 776-1,35.85991541,128.5741628,내당초교교차로(성당시장)(달구벌대로→성당시장네거리),2,50,,,2.0,2021.0
H2401,대구광역시,달서구,특별시도,,죽전1길,1,대구광역시 달서구 죽전1길 176,대구광역시 서구 중리동 715-23,35.85756599,128.5389702,죽전초교 건너(달구벌대로→대구의료원),2,30,,,2.0,2021.0
H2402,대구광역시,달서구,특별시도,,성서동로,1,대구광역시 달서구 선원남로 151,대구광역시 달서구 용산동 419-1,35.85740539,128.5172805,성곡초교교차로(성서영남우방타운→선원공원삼거리),2,40,,,2.0,2021.0
H2403,대구광역시,달서구,특별시도,,한들로,2,대구광역시 달서구 한들로 70,대구광역시 달서구 장기동 814-1,35.84660896,128.5264676,장기초교 건너(영남네오빌파크→장기초교남서측교차로),2,30,,,2.0,2021.0
H2404,대구광역시,달서구,특별시도,,장기동,1,,대구광역시 달서구 장기동 813-3,35.84439346,128.5290125,장기초교앞(장기초교남측교차로→장기초록아파트),2,30,,,2.0,2021.0
H2405,대구광역시,달서구,특별시도,,달구벌대로291길,1,대구광역시 달서구 달구벌대로291길 49,대구광역시 달서구 장기동 46-4,35.85094552,128.5250369,장성초교(대구지검서부지청)(홈플러스성서점→대구지검서부지청),2,30,,,2.0,2021.0
H2406,대구광역시,달서구,특별시도,,선원로,2,대구광역시 달서구 선원로 27,대구광역시 달서구 신당동 1666-13,35.85947897,128.49536,방송통신대학교(불미골네거리→문화대삼거리),2,50,,,99.0,2021.0
H2407,대구광역시,달서구,특별시도,,선원로,1,대구광역시 달서구 선원로 244-1,대구광역시 달서구 용산동 500,35.85879344,128.5193421,성서노인종합복지관교차로(불미골네거리→용산지하차도),2,40,,,1.0,2021.0
H2408,대구광역시,달서구,특별시도,,구마로,2,대구광역시 달서구 구마로 89,대구광역시 달서구 본리동 352-5,35.83784117,128.5375977,본리네거리(죽전R)(학산공원삼거리→죽전네거리),2,60,,,99.0,2021.0
H2409,대구광역시,달성군,특별시도,,하빈로,2,대구광역시 달성군 하빈로 394,대구광역시 달성군 하빈면 현내리 845-7,35.90055626,128.4421471,하빈초교앞(하빈면사무소교차로→하빈교삼거리),2,30,,,2.0,2021.0
H2410,대구광역시,달성군,특별시도,,세천로,1,대구광역시 달성군 다사읍 세천로 267,대구광역시 달성군 다사읍 서재리 941,35.8705374,128.4869349,서재동화아이위시아파트312동(세천)(계명문화대→세천),2,60,,,99.0,2021.0
H2411,대구광역시,달성군,특별시도,,세천로,2,대구광역시 달성군 다사읍 세천로 267,대구광역시 달성군 다사읍 서재리 산 39-41,35.8705374,128.4869349,서재동화아이위시아파트312동(계명대)(세천→계명문화대),2,60,,,99.0,2021.0
H2412,대구광역시,달성군,특별시도,,대실역남로,1,대구광역시 달성군 대실역남로 35,대구광역시 달성군 다사읍 죽곡리 815,35.85431485,128.464885,청아람리슈빌4단지아파트(죽곡푸르지오2단지→대실역),2,30,,,99.0,2021.0
H2413,대구광역시,달성군,특별시도,,돌미로,1,대구광역시 달성군 옥포읍 돌미로 15,대구광역시 달성군 옥포읍 강림리 1106,35.78124474,128.4367988,강림초교정문(옥포119안전센터→강림3교차로),2,30,,,2.0,2021.0
H2414,대구광역시,달성군,특별시도,,서재로,2,대구광역시 달성군 다사읍 서재로 113,대구광역시 달성군 다사읍 서재리 106,35.87361231,128.4971862,서재초교건너(서재보성아파트교차로→서재초등교차로),2,30,,,2.0,2021.0
H2415,대구광역시,달성군,특별시도,,다사로,2,대구광역시 달성군 다사읍 다사로 86,대구광역시 달성군 다사읍 매곡리 457,35.8694288,128.4584848,다사초교건너(다사초교정문→다사고교),2,30,,,2.0,2021.0
H2416,대구광역시,북구,특별시도,,구암로,2,대구광역시 북구 구암로 103,대구광역시 북구 읍내동 1381-14,35.93245055,128.5520523,관천중학교교차로(칠곡IC)(칠곡운암역→칠곡IC),2,50,,,99.0,2021.0
H2417,대구광역시,북구,특별시도,,구암로,1,대구광역시 북구 구암로 110,대구광역시 북구 태전동 999,35.9316875,128.5530325,관천중학교교차로(칠곡운암역)(칠곡IC→칠곡운암역),2,50,,,99.0,2021.0
H2418,대구광역시,북구,특별시도,,태암남로,1,대구광역시 북구 태암남로 41,대구광역시 북구 구암동 671-8,35.92529425,128.5520235,구암고교교차로(면허시험장삼거리→구암역),2,40,,,99.0,2021.0
H2419,대구광역시,북구,특별시도,,내곡로,1,대구광역시 북구 내곡로 90,대구광역시 북구 사수동 812,35.90097668,128.5138251,사수초교앞(삼영초교→사수중학교),2,30,,,2.0,2021.0
H4145,대구광역시,북구,특별시도,,대현로,2,대구광역시 북구 대현로 100,대구광역시 북구 대현동 270-8,35.88219144,128.6097908,신암초교 남측(공고R)(경대교→공고네거리),2,30,,,2.0,2021.0
H4146,대구광역시,북구,특별시도,,대현로,1,대구광역시 북구 대현로 118,대구광역시 북구 대현동 270-3,35.88173687,128.6116506,신암초교 남측(경대교)(공고네거리→경대교),2,30,,,2.0,2021.0
H6953,대구광역시,달서구,특별시도,5,두류공원로,1,대구광역시 달서구 두류공원로 242,대구광역시 달서구 두류동 147-7,35.85532692,128.5598304,이월드네거리(두류네거리)(두류공원네거→두류네거리),2,50,,,99.0,2021.0
