주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,위도,경도,데이터기준일자
150-4-000076,동아쇼핑별관유료주차장,민영,노외,대구광역시 중구 종로 21,대구광역시 중구 종로2가 97-1,282,1,미시행,평일+토요일+공휴일,10:00,21:30,10:00,21:30,10:00,21:30,유료,30,1000,,,,,,현금,,35.8677866,128.5916369,2019-06-21
150-4-000077,승리유료주차장,민영,노외,대구광역시 중구 달성공원로 42-1(달성동),대구광역시 중구 달성동 288-5,11,1,미시행,평일+토요일,08:00,18:00,08:00,18:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8742754557,128.5802555869,2019-06-21
150-4-000078,중앙상가유료주차장,민영,노외,대구광역시 중구 경상감영길 101,대구광역시 중구 포정동 21-3,20,1,미시행,평일+토요일,07:30,22:00,07:30,22:00,00:00,00:00,유료,60,1000,60.0,1000.0,,50000.0,,현금,,35.8723319,128.5931103,2019-06-21
150-4-000079,미래유료주차장,민영,노외,대구광역시 중구 국채보상로152길 6-5(동인동4가),대구광역시 중구 동인동4가 490-5,10,1,미시행,평일+토요일,08:00,20:00,08:00,20:00,00:00,00:00,유료,30,2000,10.0,1000.0,,10000.0,100000.0,현금,,35.8677409388,128.6124844855,2019-06-21
150-4-000080,더플러워유료주차장,민영,노외,대구광역시 중구 공평로 6,대구광역시 중구 삼덕동2가 166,129,1,미시행,평일,09:00,20:00,00:00,00:00,00:00,00:00,유료,30,1000,10.0,300.0,,5000.0,100000.0,현금,,35.8643951014,128.6001459951,2019-06-21
150-4-000081,뉴대봉유료주차장,민영,노외,대구광역시 중구 동덕로 45(대봉동),대구광역시 중구 대봉동 41-21,17,1,미시행,평일+토요일,09:00,21:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,,현금,,35.8590349679,128.6044794812,2019-06-21
150-4-000082,무아유료주차장,민영,노외,대구광역시 중구 종로 45-4,대구광역시 중구 종로1가 71-1,30,1,미시행,평일+토요일+공휴일,11:00,01:00,11:00,01:00,11:00,01:00,유료,60,1000,60.0,1000.0,,8000.0,80000.0,현금,,35.869901,128.590956961,2019-06-21
150-4-000083,덕성유료주차장,민영,노외,대구광역시 중구 달성로 10,대구광역시 중구 동산동 623,41,1,미시행,평일+토요일,08:00,20:00,08:00,20:00,00:00,00:00,유료,60,1200,10.0,200.0,,8000.0,60000.0,현금,,35.8659894,128.582753,2019-06-21
150-4-000084,대광유료주차장,민영,노외,대구광역시 중구 국채보상로140길 32,대구광역시 중구 동인동2가 244-1,17,1,미시행,평일+토요일,08:00,22:00,08:00,22:00,00:00,00:00,유료,30,800,30.0,800.0,,,,현금,,35.867491,128.60599072,2019-06-21
150-4-000085,대원유료주차장,민영,노외,대구광역시 중구 동성로1길 15(동성로3가),대구광역시 중구 동성로3가 91-9,73,1,미시행,평일+토요일,10:00,23:00,10:00,22:00,00:00,00:00,유료,30,1000,15.0,500.0,,15000.0,120000.0,현금,,35.8670094217,128.5946497682,2019-06-21
150-4-000086,해물다라이주차장,민영,노외,대구광역시 중구 명덕로 197(남산동),대구광역시 중구 남산동 2107-31,8,1,미시행,평일+토요일+공휴일,10:00,18:00,10:00,18:00,10:00,18:00,유료,60,2000,60.0,2000.0,,,,현금,,35.8571897153,128.591995574,2019-06-21
150-4-000087,대일유료주차장,민영,노외,대구광역시 중구 공평로 76(동인동2가),대구광역시 중구 동인동2가 12-1,50,1,미시행,평일+토요일,07:00,23:59,07:00,23:59,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8706325964,128.6008382887,2019-06-21
150-4-000088,덕영유료주차장,민영,노외,대구광역시 중구 큰장로12길 2,대구광역시 중구 대신동 1250,32,1,미시행,평일+토요일,06:00,23:00,06:00,23:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 2,000원",35.8643887638,128.574195,2019-06-21
150-4-000089,동아유료주차장,민영,노외,대구광역시 중구 교동3길 48,대구광역시 중구 동문동 1-6,20,1,미시행,평일+토요일,09:00,21:00,09:00,21:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.872123,128.5982962144,2019-06-21
150-4-000090,태광유료주차장,민영,노외,대구광역시 중구 공평로8길 4,대구광역시 중구 삼덕동2가 144-2,14,1,미시행,평일+토요일,10:00,23:59,10:00,23:59,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 1,600원",35.866856,128.600173,2019-06-21
150-4-000091,역전유료주차장,민영,노외,대구광역시 중구 경상감영1길 92-6,대구광역시 중구 태평로2가 11-1,22,1,미시행,평일+토요일,09:00,21:00,09:00,21:00,00:00,00:00,유료,60,1000,60.0,1000.0,,,,현금,,35.8749695,128.5928608,2019-06-21
150-4-000092,태평유료주차장,민영,노외,대구광역시 중구 태평로 114(태평로3가),대구광역시 중구 태평로3가 219-5,10,1,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,60,1000,30.0,500.0,,,,현금,,35.8757428532,128.5903266,2019-06-21
150-4-000093,봉산유료주차장,민영,노외,대구광역시 중구 대봉로 251,대구광역시 중구 봉산동 282,25,1,미시행,평일+토요일,08:00,22:00,08:00,22:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 1,500원",35.860938,128.600439,2019-06-21
150-4-000094,평화유료주차장,민영,노외,대구광역시 중구 중앙대로81길 13,대구광역시 중구 동일동 27,20,1,미시행,평일+토요일,09:00,23:00,09:00,23:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.869585,128.5928461164,2019-06-21
150-4-000095,미로유료주차장,민영,노외,대구광역시 중구 서성로16길 80,대구광역시 중구 대안동 23-1,18,1,미시행,평일+토요일,10:00,19:30,10:00,19:30,00:00,00:00,유료,60,1000,60.0,1000.0,,,,현금,,35.873318,128.592001,2019-06-21
150-4-000096,대성유료주차장,민영,노외,대구광역시 중구 동성로1길 85,대구광역시 중구 삼덕동1가 38-14,75,1,미시행,평일+토요일+공휴일,06:00,01:00,06:00,01:00,06:00,01:00,유료,30,1000,,,,,,현금,"1시간 2,200원",35.8652083,128.5979348,2019-06-21
150-4-000097,삼용유료주차장,민영,노외,대구광역시 중구 달구벌대로 2213,대구광역시 중구 삼덕동3가 359-1,35,1,미시행,평일+토요일,08:30,22:00,08:30,22:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8630057671,128.6053964532,2019-06-21
150-4-000098,동화유료주차장,민영,노외,대구광역시 중구 국채보상로139길 52,대구광역시 중구 동인동3가 264,93,1,미시행,평일+토요일,07:00,19:00,07:00,19:00,00:00,00:00,유료,30,1000,10.0,1000.0,,,,현금,"1시간 2,000원",35.871459,128.606521,2019-06-21
150-4-000099,경북유료주차장,민영,노외,대구광역시 중구 서성로13길 29,대구광역시 중구 인교동 197-2,30,1,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.871933,128.585843,2019-06-21
150-4-000100,명성유료주차장,민영,노외,대구광역시 중구 동성로4길 60,대구광역시 중구 삼덕동1가 61-1,12,1,미시행,평일+토요일+공휴일,06:00,23:59,06:00,23:59,00:00,23:59,유료,30,1500,,,,,,현금,,35.867363,128.5993496,2019-06-21
150-4-000101,명성제2유료주차장,민영,노외,대구광역시 중구 동성로4길 40-6,대구광역시 중구 삼덕동1가 56-9,15,1,미시행,평일+토요일+공휴일,08:00,23:59,08:00,23:59,08:00,23:59,유료,60,1500,60.0,1500.0,,,,현금,,35.8662840196,128.599324873,2019-06-21
150-4-000102,북성월드카유료주차장,민영,노외,대구광역시 중구 경상감영1길 84,대구광역시 중구 북성로1가 23-1,26,1,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,60,1000,60.0,1000.0,,,,현금,,35.874659,128.592781,2019-06-21
150-4-000103,거북유료주차장,민영,노외,대구광역시 중구 동성로3길 4,대구광역시 중구 삼덕동1가 35-18,37,1,미시행,평일+토요일+공휴일,09:00,23:00,09:00,23:00,09:00,23:00,유료,30,1000,,,,,,현금,"1시간 2,200원",35.865489,128.5975771,2019-06-21
150-4-000104,덕영유료주차장,민영,노외,대구광역시 중구 경상감영길 19-14,대구광역시 중구 서문로1가 30,28,1,미시행,평일+토요일,09:00,20:00,09:00,20:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8717551,128.5884828822,2019-06-21
150-4-000105,은성유료주차장,민영,노외,대구광역시 중구 국채보상로 540-1(상서동),대구광역시 중구 상서동 40,50,1,미시행,평일+토요일,07:30,20:30,07:30,20:30,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8701560148,128.5897705258,2019-06-21
150-4-000106,대지유료주차장,민영,노외,대구광역시 중구 중앙대로79길 59,대구광역시 중구 장관동 40-5,23,1,미시행,평일+토요일,07:30,21:00,07:30,21:00,00:00,00:00,유료,60,1500,60.0,1500.0,,,,현금,,35.868774536,128.5903850588,2019-06-21
150-4-000107,서성유료주차장,민영,노외,대구광역시 중구 북성로 24-1,대구광역시 중구 서야동 16-8,30,1,미시행,평일+토요일,07:00,19:00,07:00,19:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 2,000원",35.8745194716,128.5931616242,2019-06-21
150-4-000108,동서유료주차장,민영,노외,대구광역시 중구 큰장로 32,대구광역시 중구 대신동 1463,10,1,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,30,2000,,,,,,현금,"1시간 3,000원",35.863178581,128.5743671197,2019-06-21
150-4-000109,브이유료주차장,민영,노외,대구광역시 중구 동성로4길 16,대구광역시 중구 삼덕동1가 50,7,1,미시행,평일+토요일,10:30,00:30,10:30,00:30,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.865298,128.5990666,2019-06-21
150-4-000110,금광유료주차장,민영,노외,대구광역시 중구 달구벌대로393길 83,대구광역시 중구 대신동 1029,25,1,미시행,평일+토요일,08:00,20:00,08:00,20:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 2,000원2시간 3,000원",35.867292,128.5767540094,2019-06-21
150-4-000111,대창유료주차장,민영,노외,대구광역시 중구 북성로5길 22,대구광역시 중구 수창동 80-1,15,1,미시행,평일+토요일,08:00,20:00,08:00,20:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 2,000원2시간 3,000원",35.8745904,128.585173616,2019-06-21
150-4-000112,제일유료주차장,민영,노외,대구광역시 중구 경상감영길 216,대구광역시 중구 동문동 13-125,100,1,미시행,평일+토요일,00:30,22:30,08:30,22:30,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.871482,128.599232,2019-06-21
150-4-000113,대구유료주차장,민영,노외,대구광역시 중구 공평로20길 37-9,대구광역시 중구 동인동1가 226-3,20,1,미시행,평일+토요일,08:00,18:00,08:00,18:00,00:00,00:00,유료,30,1000,60.0,2000.0,,,,현금,,35.872008,128.603035,2019-06-21
150-4-000114,향교유료주차장,민영,노외,대구광역시 중구 명륜로 112,대구광역시 중구 남산동 735-4,35,1,미시행,평일+토요일,00:00,23:59,00:00,23:59,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 2,500원",35.8597440714,128.5956244887,2019-06-21
150-4-000115,대우유료주차장,민영,노외,대구광역시 중구 북성로 96,대구광역시 중구 북성로1가 63,50,1,미시행,평일+토요일,08:00,21:00,08:00,21:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.874125,128.592826,2019-06-21
150-4-000116,사보이유료주차장,민영,노외,대구광역시 중구 경상감영길 73,대구광역시 중구 대안동 72-9,35,1,미시행,평일+토요일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,1000,,,,,,현금,,35.8724258,128.5906869,2019-06-21
150-4-000117,남일유료주차장,민영,노외,대구광역시 중구 중앙대로79길 16,대구광역시 중구 남일동 128-1,50,1,미시행,평일+토요일,08:00,23:00,08:00,23:00,00:00,00:00,유료,60,1500,60.0,1500.0,,,,현금,,35.869272,128.5926801,2019-06-21
150-4-000118,공원유료주차장,민영,노외,대구광역시 중구 달성공원로 50,대구광역시 중구 달성동 284-40,30,1,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8749066243,128.5799536753,2019-06-21
150-4-000119,장미유료주차장,민영,노외,대구광역시 중구 명륜로12길 11(남산동),대구광역시 중구 남산동 585-8,32,1,미시행,평일+토요일,08:00,20:30,08:00,20:30,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.862207123,128.5895586001,2019-06-21
150-4-000120,성금유료주차장,민영,노외,대구광역시 중구 공평로 87-1,대구광역시 중구 동문동 9-49,10,1,미시행,평일+토요일,08:00,18:00,08:00,18:00,00:00,00:00,유료,60,2000,30.0,500.0,,,,현금,,35.871922,128.600523,2019-06-21
150-4-000121,동문유료주차장,민영,노외,대구광역시 중구 교동4길 46,대구광역시 중구 동문동 3-6,20,1,미시행,평일+토요일,08:00,22:00,08:00,22:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.872043,128.598935,2019-06-21
150-4-000122,삼협유료주차장,민영,노외,대구광역시 중구 명륜로 129,대구광역시 중구 봉산동 217-16,17,1,미시행,평일+토요일,08:00,19:00,08:00,19:00,00:00,00:00,유료,60,1000,60.0,1000.0,,,,현금,,35.860076,128.598314,2019-06-21
150-4-000123,국제유료주차장,민영,노외,대구광역시 중구 동성로2길 49-18,대구광역시 중구 공평동 45-1,50,1,미시행,평일+토요일+공휴일,07:00,23:00,07:00,23:00,07:00,23:00,유료,30,1000,30.0,1000.0,,,,현금,,35.868463,128.595812,2019-06-21
150-4-000124,삼영유료주차장,민영,노외,대구광역시 중구 달성공원로4길 28(대신동),대구광역시 중구 대신동 166-10,42,1,미시행,평일+토요일,08:00,21:00,08:00,21:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 2,000원",35.8714824355,128.581002,2019-06-21
150-4-000125,은진유료주차장,민영,노외,대구광역시 중구 국채보상로101길 14(인교동),대구광역시 중구 인교동 239,18,1,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8712746264,128.5847707853,2019-06-21
150-4-000126,경북유료주차장,민영,노외,대구광역시 중구 태평로 192,대구광역시 중구 태평로1가 15,48,1,미시행,평일+토요일,09:30,19:00,09:30,19:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.8740097,128.598653,2019-06-21
150-4-000127,태산유료주차장,민영,노외,대구광역시 중구 경상감영길 42(서문로1가),대구광역시 중구 서문로1가 77-1,14,1,미시행,평일+토요일,08:00,22:00,08:00,22:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.871249816,128.5899208114,2019-06-21
150-4-000128,정덕유료주차장,민영,노외,대구광역시 중구 중앙대로79길 31,대구광역시 중구 종로2가 12,15,1,미시행,평일+토요일,08:00,23:59,08:00,23:59,00:00,00:00,유료,60,1500,60.0,1500.0,,,,현금,,35.869032,128.5920802,2019-06-21
150-4-000129,신동영유료주차장,민영,노외,대구광역시 중구 북성로 108,대구광역시 중구 북성로1가 80-4,11,1,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,30,1000,30.0,1000.0,8.0,5000.0,70000.0,현금,,35.8744185,128.5941912,2019-06-21
150-4-000130,문화유료주차장,민영,노외,대구광역시 중구 동성로12길 22,대구광역시 중구 문화동 12-20,32,1,미시행,평일+토요일,09:00,21:00,09:00,21:00,00:00,00:00,유료,30,1000,,,,,,현금,,35.871384,128.596975,2019-06-21
150-4-000131,삼덕유료주차장,민영,노외,대구광역시 중구 공평로10길 18(삼덕동2가),대구광역시 중구 삼덕동2가 17-1,42,1,미시행,평일+토요일,09:00,23:59,09:00,23:59,00:00,00:00,유료,30,600,30.0,600.0,,,,현금,"1시간 1,200원",35.86776,128.600842997,2019-06-21
150-4-000132,국제유료주차장,민영,노외,대구광역시 중구 국채보상로102길 18,대구광역시 중구 동산동 180-1,30,1,미시행,평일+토요일,08:00,22:00,08:00,22:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.869597,128.5854985633,2019-06-21
150-4-000133,봉산유료주차장,민영,노외,대구광역시 중구 동성로1길 63,대구광역시 중구 봉산동 25-7,13,1,미시행,평일+토요일,10:00,23:00,10:00,23:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 2,200원",35.865693,128.5968799,2019-06-21
150-4-000134,조일유료주차장,민영,노외,대구광역시 중구 교동4길 29(완전동),대구광역시 중구 완전동 2-1,20,1,미시행,평일+토요일,08:30,19:00,08:30,19:00,00:00,00:00,유료,60,1000,60.0,1000.0,,,,현금,,35.8727074196,128.599591277,2019-06-21
150-4-000135,공평유료주차장,민영,노외,대구광역시 중구 동성로3길 84(공평동),대구광역시 중구 공평동 58-1,297,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1200,10.0,500.0,,,,현금,,35.8690294034,128.5983393497,2019-06-21
150-4-000136,수창유료주차장,민영,노외,대구광역시 중구 북성로 27-2,대구광역시 중구 서야동 79,10,1,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.873854,128.585349,2019-06-21
150-4-000137,포정유료주차장,민영,노외,대구광역시 중구 중앙대로 432-13,대구광역시 중구 포정동 73-1,10,1,미시행,평일+토요일,10:00,18:00,10:00,18:00,00:00,00:00,유료,30,1000,30.0,1000.0,,,,현금,,35.871734,128.594963,2019-06-21
150-4-000138,팔도유료주차장,민영,노외,대구광역시 중구 봉산문화길 20,대구광역시 중구 봉산동 219-17,18,1,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,30,1000,,,,,,현금,"1시간 1,500원",35.861022,128.5984431,2019-06-21
